username,full_name,twitter_url,tweet_text,tweet_time,number_of_likes,no_of_retweets,no_of_replies,mentions,no_of_mentions,hashtags,no_of_hashtags,call_to_action,image_url
avercs,Avercs,https://twitter.com/Avercs/status/1236218376432652289,"""Quit, ty for the run cunts
Might return idk but cheers to everyone cbf playing anymore laters cunts""",2020-03-07 01:13:00,19,2,4,,0,,0,,
dexwtff,dex ,https://twitter.com/dexwtff/status/1236231594047705088,"""someone who can dev a minecraft server make roles for me seriously this is driving me insane with the amount of bugs this shit has a i cbf""",2020-03-07 02:05:00,3,,0,,0,,0,,
osqk_,osqk,https://twitter.com/osqk_/status/1236242927233273861,"""check out my new video, probs not gonna upload fora while. cbf and shid views. tell me what u think ❤️ #controllergang 
https",2020-03-07 02:50:00,25,4,4,,0,controllergang,1,,
markrfc90,Harper,https://twitter.com/MarkRfc90/status/1236270345239375872,"""Cbf drinking cbf staying in. Dilemma""",2020-03-07 04:39:00,10,2,0,,0,,0,,
juliala52988125,Julia Larsen,https://twitter.com/JuliaLa52988125/status/1236027103981813760,"""Anthony needed continual 1-1 support yet was often left to walk the grounds alone. He lacked  basic health checks and was on four medications for mental health conditions for which he had no diagnosis. /25 The CBF""",2020-03-06 12:33:00,1,2,0,,0,,0,,
,,https://twitter.com/AlexanderCcapa/status/1236041032485277697,"""Son diferentes pocisiones no cumple...… """,2020-03-06 13:28:00,1,,0,,0,,0,,
365scores,365Scores,https://twitter.com/365Scores/status/1236046093391183875,"""#Brazil coach #Tite announced his team list on Friday for #WorldCup qualifiers against #Bolivia and at #Peru

#365SScores #Selecao #CBF #Brasil #Neymar… https",2020-03-06 13:48:00,3,1,0,,0,Brazil | Tite | WorldCup | Bolivia | Peru | 365SScores | Selecao | CBF | Brasil | Neymar,10,,https://pbs.twimg.com/media/ESdRXCcWsAAXgHn.jpg
trajanoroberto,Trajano Roberto,https://twitter.com/TrajanoRoberto/status/1236051036231483392,"""Regarding Brazilian national tem call for 3 x @Flamengo’s players, no wonder no one cares about @CBF_Futebol 
@CBF_Futebol driven by other motives totally against @Flamengo’s fans

The days of Brazilian national team are probably counted""",2020-03-06 14:08:00,4,3,0,Flamengo | CBF_Futebol | CBF_Futebol | Flamengo,4,,0,,
psg_english,Paris Saint-Germain,https://twitter.com/PSG_English/status/1235972890983641091,"""✔️🇧🇷 

@tsilva3, @neymarjr and @marquinhos_m5 have been called up by Brazil coach Tite for the next two @CBF_Futebol matches!

#CDM2022… https",2020-03-06 08:57:00,402,37,2,tsilva3 | neymarjr | marquinhos_m5 | CBF_Futebol,4,CDM2022,1,,https://pbs.twimg.com/media/EScOyKrWsAAC32s.jpg
,,https://twitter.com/ce_murphy/status/1235982220684386305,"""*laughs* CBF grabbed his coat to head out, so I waved g'bye & he was like ""oh don't worry i'm just gonna be upstairs"" *laughs* like, thank you for letting me know, it's important i track your every movement...",2020-03-06 09:34:00,5,,1,,0,,0,,
farheader,Far Post Header,https://twitter.com/FarHeader/status/1235987436800536576,"""Several articles on the blog tonight! An interview with Patron Eddie McGoldrick, @HACKETTREF's list of the @premierleague officials for the weekend and @CBF_Futebol's fourth goal in the 1970 @FIFAWorldCup Final features in 'Football's Greatest Goals'. More to follow!… https",2020-03-06 09:55:00,,,0,HACKETTREF | premierleague | CBF_Futebol | FIFAWorldCup,4,,0,,https://pbs.twimg.com/media/ESccBLxWkAEJv3b.jpg | https://pbs.twimg.com/media/ESccBT6XsAE5OQc.jpg | https://pbs.twimg.com/media/ESccBfmXsAAWE6t.jpg
,,https://twitter.com/Laziale_Belgio/status/1235986379152257025,"""Seems he's popular, and rightly so of course.… """,2020-03-06 09:51:00,1,,0,,0,,0,,
,,https://twitter.com/_baconbackup/status/1235951327416594433,"""me come… """,2020-03-06 07:32:00,3,,1,,0,,0,,
walshy2123,Callum Walsh,https://twitter.com/Walshy2123/status/1235954626064781312,"""This should pass a couple of hours in the hotel @CBF_Futebol @primevideosport #thankyouamazon #coragem ‘you can lose, but please don’t ever be losers’ brazil 🇧🇷🇧🇷🇧🇷… https",2020-03-06 07:45:00,9,,0,CBF_Futebol | primevideosport,2,thankyouamazon | coragem,2,,https://pbs.twimg.com/media/ESb-LcZWkAgOltv.jpg
,,https://twitter.com/ohDungajr/status/1235954052065898496,"""Weverton vey KKKKKKKKKKKKKKKKKKKK… """,2020-03-06 07:43:00,,,0,,0,,0,,
,,https://twitter.com/RemiMartinho/status/1235955712947298304,"""As always. ^^… """,2020-03-06 07:49:00,,,0,,0,,0,,
,,https://twitter.com/ItsKoen_/status/1235955414816247809,"""I'll be fine, I definitely am down for a 2 weeks holiday cbf for college rn… """,2020-03-06 07:48:00,1,,0,,0,,0,,
,,https://twitter.com/Vitorkenji98/status/1235939658913189891,"""Ah, claro. Deve ser sim… """,2020-03-06 06:45:00,,,1,,0,,0,,
,,https://twitter.com/Skyost/status/1235938998830407680,"""Maybe that's why you won the Copa America last year you genius.… """,2020-03-06 06:43:00,2,,1,,0,,0,,
andreameli51,Andrea Meli,https://twitter.com/andreameli51/status/1235930877860986880,"""Come fai a non convocare #JoaoPedro in #SeleçãoBrasileira???? @CBF_Futebol""",2020-03-06 06:10:00,,,0,CBF_Futebol,1,JoaoPedro | SeleçãoBrasilei,2,,
,,https://twitter.com/o_rosrifo/status/1235930738773692419,"""WEVERTON KKKKKKKMMMKKK… """,2020-03-06 06:10:00,16,1,2,,0,,0,,
steve1t,Steve,https://twitter.com/Steve1T/status/1235931008425435138,"""#OnThisDay in 1956 – @CBF_Futebol defeated @TuFPF, 1",2020-03-06 06:11:00,3,4,0,CBF_Futebol | TuFPF,2,OnThisDay,1,,https://pbs.twimg.com/media/ESbofFDX0AE3sPe.jpg | https://pbs.twimg.com/media/ESboh7EX0AEf2Qj.jpg
cvrselord,Flex Luger,https://twitter.com/CVRSELORD/status/1235651843675418624,"""TOP8 cracket dropping this afternoon as i cbf doing it rn....""",2020-03-05 11:42:00,6,,0,,0,,0,,
nc_cbf,Northern California Cherry Blossom Festival ,https://twitter.com/NC_CBF/status/1235637238441992192,"""📣 TONIGHT 6",2020-03-05 10:44:00,6,1,0,,0,,0,,
poetasfla,Poetas,https://twitter.com/PoetasFla/status/1235931280052797445,"""Tite levou Gabigol, Bruno Henrique e ER, se algum deles voltarem falando extremo desequilibrante eu vou explodir a cbf""",2020-03-06 06:12:00,"2,679",420,18,,0,,0,,
euflyy,Flyy,https://twitter.com/euFlyy/status/1235662365808566278,"""They still haven’t fix this FPS in game I cbf""",2020-03-05 12:24:00,5,,0,,0,,0,,
,,https://twitter.com/jeonigins/status/1235404759965679617,"""Yes my hair is a mess leave it be I haven’t straightened it cause I cbf""",2020-03-04 19:20:00,1,,1,,0,,0,,
,,https://twitter.com/MarcioMacJr/status/1235367367854698496,"""This is not simply Zico. This is god among us!… """,2020-03-04 16:51:00,1,,0,,0,,0,,
,,https://twitter.com/Chino_713_/status/1235071733117280259,"""Bitches crazy… """,2020-03-03 21:17:00,5,,0,,0,,0,,
,,https://twitter.com/__e4j/status/1235166588527095809,@Cruddy.tee ❤️ on Twitter,2020-03-04 03:33:00,289,3,1,Cruddy,1,,0,,
thesydneypost,The Sydney Post,https://twitter.com/TheSydneyPost/status/1235148083500969989,"""I cbf with the ACL anymore man""",2020-03-04 02:20:00,11,1,4,,0,,0,,
,,https://twitter.com/naheeena/status/1235441274192199680,"""The stances, the colour palette, the styling, the hair, those giant slides. It's PEAK 'this was on top of the clothes pile coz I cbf' fashun… https",2020-03-04 21:45:00,2,,0,,0,,0,,
subsidesports,Subside Sports,https://twitter.com/subsidesports/status/1234825854976323586,"""Happy Birthday to former @CBF_Futebol & @Flamengo legend Zico

He won the @Brasileirao with Mengão in 1980, '81 & '83 and @TheLibertadores in 1981. In 1983 he signed for @Udinese_1896 where he was Voted Player of the Year by @WorldSoccerMag

https",2020-03-03 05:00:00,3,2,0,CBF_Futebol | Flamengo | Brasileirao | TheLibertadores | Udinese_1896 | WorldSoccerMag,6,,0,,https://pbs.twimg.com/media/ESLQhyQX0AEXgAE.jpg | https://pbs.twimg.com/media/ESLQi8CXkAE-kgZ.jpg | https://pbs.twimg.com/media/ESLQi8EWAAIRQE1.jpg
,,https://twitter.com/Joao_CRF81/status/1234818945003278336,"""LEGEND 🔴⚫️… """,2020-03-03 04:32:00,17,,0,,0,,0,,
,,https://twitter.com/CJaneHaines/status/1235174912098217984,"""Thank you.… """,2020-03-04 04:07:00,2,2,0,,0,,0,,
,,https://twitter.com/JylesOrDie/status/1234392145953316864,"""Cbf retweeting but",2020-03-02 00:16:00,1,,0,,0,,0,,
,,https://twitter.com/odd_Rea/status/1234555842554257409,"""mutes dont work so im unfollowing this dudes orbiters cbf""",2020-03-02 11:07:00,6,,0,,0,,0,,
flea_cbf,Flea Band$,https://twitter.com/Flea_CBF/status/1234563732216434688,"""I Was Saying Bang Like Chief Keef""",2020-03-02 11:38:00,1,1,0,,0,,0,,
fifawwc,FIFA Women's World Cup,https://twitter.com/FIFAWWC/status/1234827112776859648,"""She's the phenomenon who's starred in a record 7⃣ editions of the #FIFAWWC 🤯 

And she's still going strong 💪

Happy 4⃣2⃣nd birthday to the great Formiga 🎂🥳 

#HBD | @CBF_Futebol… https",2020-03-03 05:05:00,"1,116",182,17,CBF_Futebol,1,FIFAWWC | HBD,2,,https://pbs.twimg.com/media/ESLXo1KWsAAdkML.jpg
,,https://twitter.com/nwsltechsupport/status/1234597698306637825,"""similar design as CBF, Copa America, and Copa Libertadores, but with a blue/purple/yellow scheme… """,2020-03-02 13:53:00,4,,1,,0,,0,,https://pbs.twimg.com/media/ESIr_qQUYAo158e.jpg | https://pbs.twimg.com/media/ESIr_qTVUAA5xgC.jpg | https://pbs.twimg.com/media/ESIr_qTUwAA5Mhf.jpg
rossssmckay,ross mckay,https://twitter.com/rossssmckay/status/1233810522245607424,"""think Hoffenhelm just cbf😂 used that as a excuse  Fk 6-0 doon… """,2020-02-29 09:45:00,3,,0,,0,,0,,
az9da,Azda ,https://twitter.com/az9da/status/1233842753055969280,"""Canny be fucked drinking cbf sitting in the house bored, canny win""",2020-02-29 11:53:00,19,4,0,,0,,0,,
vcinoh,vic,https://twitter.com/vcinoh/status/1233898178363002880,"""really hope i never experience CBF… catastrophic beanie failure""",2020-02-29 15:33:00,6,,0,,0,,0,,
rarelyupdated,Jessica Hutchinson ,https://twitter.com/rarelyupdated/status/1233974542776721410,"""Exhausted but these eBay listings won't create themselves.

(I wish I could hold a nerdy garage sale of these collectables but I honestly CBF dealing with garage sale arseholes).""",2020-02-29 20:37:00,4,,0,,0,,0,,
ceebsssss,C.,https://twitter.com/ceebsssss/status/1233921602753949696,"""You ever be in a mood where you really want to be productive but you also cbf to do anything so you just sit on the edge of your bed contemplating life""",2020-02-29 17:06:00,9,,0,,0,,0,,
y2kb9,¯`*•✿.｡,https://twitter.com/y2kb9/status/1233490811926564866,"""at this point i only use twitter to post the pics i cbf posting on my ig. get over it""",2020-02-28 12:35:00,11,,0,,0,,0,,
cbf_yordy23,CA$HOUT___,https://twitter.com/CBF_yordy23/status/1233518822679883779,"""She got spice imma drip her...""",2020-02-28 14:26:00,3,2,0,,0,,0,,
llrebelspa,L&L Running Rebels,https://twitter.com/LLRebelsPA/status/1233588720311394305,"""Big games by @CBF_millz_2 & @jevinmuniz24 w/ 24 pts each in the District Championship win‼️ #RebelsFam… """,2020-02-28 19:04:00,3,,0,CBF_millz_2 | jevinmuniz24,2,RebelsFam,1,,
,,https://twitter.com/RespirandoTobin/status/1233242937582067712,"""There will be a link, possibly either through the CBF website or the Corinthians website. I disclose here and send in your dm… """,2020-02-27 20:10:00,,,1,,0,,0,,
,,https://twitter.com/its_not_lupus/status/1233294048003100673,"""I started doing this for Charlotte cos she loves poached eggs and I cbf standing over a pan of water watching it. Mines an 1100 watt microwave so it took a bit of trial and error to find the right time/power combo but it's bloody brilliant once you do!… https",2020-02-27 23:33:00,1,,2,,0,,0,,
ishescasinas,ishi,https://twitter.com/ishescasinas/status/1233282315649863680,"""a couple weeks ago, i told my dad i wanted to study abroad but it had to be an english speaking country bc i cbf to learn another language and not too far away from home he was like ok ill check options and today he sent me a link to sign up for a scholarship in FRANCE??? im—""",2020-02-27 22:46:00,11,,3,,0,,0,,
,,https://twitter.com/icedsugarcube/status/1233596631435468801,"""off so he didnt try!!! but honestly cbf hats off to all the moms who had to go through without their families being supportive, without having the shitty father who couldnt be responsible and the women who chose to have it aborted!!! u guys dropped this 👑""",2020-02-28 19:35:00,3,,0,,0,,0,,
paenvirodigest,PaEnvironmentDigest,https://twitter.com/paenvirodigest/status/1233098652505210881,"""CBF Penn’s Waters",2020-02-27 10:36:00,,1,0,,0,,0,,https://pbs.twimg.com/media/ERzYr8yXkAMpU_n.jpg
vitorsergio,YouTube: Canal do VSR,https://twitter.com/vitorsergio/status/1233116471703883782,Canal do VSR on Twitter,2020-02-27 11:47:00,"3,486",151,133,,0,,0,,
_reigok,Kimberley,https://twitter.com/_reigok/status/1232800382402740225,"""I got half way through mowing the lawns (to the bit where I need to drag the trampoline over) when I heard J crying because he'd got his finger stuck in the window so came inside now cbf going back out 🤦🏼‍♀️""",2020-02-26 14:51:00,3,,0,,0,,0,,
dlldlldlldll,Dean Longmore,https://twitter.com/dlldlldlldll/status/1233580053599936512,"""I have survived and come out the other end of Unity UI refactoring🥳Replaced animations w/ a custom solution, and now the game doesn’t crash, only your pilots do💥

CBF to make an announcement, so continue to consider this unannounced🤫 (join pre-alpha👉 https",2020-02-28 18:29:00,31,4,2,,0,,0,,
_rfcweeshannonx,RFCshaz,https://twitter.com/_RFCweeshannonx/status/1232805054488498176,"""Cbf working tomorrow hinging out for the weekend just for a break 😴😭""",2020-02-26 15:10:00,1,,0,,0,,0,,
djabin_maco,Drew Jabin,https://twitter.com/DJabin_MACo/status/1233137339012198405,"""CBF Loses Funding for Education Programs https",2020-02-27 13:10:00,,,0,,0,,0,,https://pbs.twimg.com/media/ERz73-7XsAAg0OM.jpg
capramatics,Capra,https://twitter.com/capramatics/status/1232837395457794048,"""Was really getting into Minecraft for a hot second, had a nice world, at least 30 hours chucked into it (Not a lot but still), just for the world to be corrupted. 

Pretty CBF with video games atm...""",2020-02-26 17:18:00,5,,3,,0,,0,,
,,https://twitter.com/_HayleyElise/status/1232870269523382272,"""Me",2020-02-26 19:29:00,2,,1,,0,,0,,
,,https://twitter.com/CJaneHaines/status/1232842428912197632,"""A couple of names there I'm not familiar with, will look them up. Thank you.… """,2020-02-26 17:38:00,2,2,1,,0,,0,,
,,https://twitter.com/CFCCam_/status/1232870504219979778,"""I could guess but cbf… """,2020-02-26 19:30:00,2,,1,,0,,0,,
pepperidge__,liten röd räv,https://twitter.com/pepperidge__/status/1231383484003782656,"""Can someone dm me the ewan i love you text copypasta I cbf writing it out myself""",2020-02-22 17:01:00,1,,0,,0,,0,,
,,https://twitter.com/CJaneHaines/status/1232842679320555525,"""Thanks.… """,2020-02-26 17:39:00,1,2,0,,0,,0,,
rmitchrandall,Mitch Randall,https://twitter.com/rmitchrandall/status/1231965731513868289,""".@coryljones reflects on the life of @Lakers legend @kobebryant today @EthicsDaily. @NBA @KingJames @GFMediaOrg @nurturingfaith1 @JohnPierce222 @Autumn_Lockett @ZachDawes_Jr @cliff_vaughn @jackiebaughmo @GeorgeMason @cbf @UMChurch 
https",2020-02-24 07:34:00,2,1,0,coryljones | Lakers | kobebryant | EthicsDaily | NBA | KingJames | GFMediaOrg | nurturingfaith1 | JohnPierce222 | Autumn_Lockett | ZachDawes_Jr | cliff_vaughn | jackiebaughmo | GeorgeMason | cbf | UMChurch,16,,0,,
mattylewis11,Matty Lewis,https://twitter.com/MattyLewis11/status/1231980273186807808,"""Looking forward to watching the #allornothing  series on @CBF_Futebol with @PrimeVideo 

🇧🇷… """,2020-02-24 08:32:00,5,,0,CBF_Futebol | PrimeVideo,2,allornothing,1,,https://pbs.twimg.com/media/ERjfhj2XUAA8MsF.jpg
phoenix_dba,,https://twitter.com/Phoenix_DBA/status/1232881447004000257,"""Fifa 20 so bad that I own it and had it for such a long time and I just cbf to actually play it again.""",2020-02-26 20:13:00,2,,1,,0,,0,,
chinadaily,China Daily,https://twitter.com/ChinaDaily/status/1230745475344584704,"""The Brazilian Football Confederation (CBF) unveiled a statue of #Pele at its headquarters on Thursday, the first of a series of events to commemorate June's 50th anniversary of the team's third #WorldCup triumph. https",2020-02-20 22:46:00,39,5,2,,0,Pele | WorldCup,2,,https://pbs.twimg.com/media/ERR6M33U4AActhE.jpg
lcy__________,LCY,https://twitter.com/LCY__________/status/1230784200447594496,"""New chapter as @LCY__________

LCY - LCY

those that signed up b4 last night should have it waiting in their inbox Already, sign up and now and get it free on Sunday  https",2020-02-21 01:19:00,424,74,29,LCY__________,1,,0,,
griz1,Chris Giza,https://twitter.com/griz1/status/1230947773278605312,"""Demonstrating transcranial Doppler #TCD as potential noninvasive measure of cerebral blood flow #CBF for @WBCBoxing Task Force. @sheridch90 @JoshKamins @_CSAC @NeuralAnalytics @TheAMSSM @brain_trauma @neurocritical #pedsicu #UCLABrainSPORT… https",2020-02-21 12:09:00,15,5,0,WBCBoxing | sheridch90 | JoshKamins | _CSAC | NeuralAnalytics | TheAMSSM | brain_trauma | neurocritical,8,TCD | CBF | pedsicu | UCLABrainSPORT,4,,
